@relation 'gesture-weka.filters.unsupervised.instance.RemoveMisclassified-Wweka.classifiers.bayes.NaiveBayes -D-C-1-F0-T0.1-I0-weka.filters.unsupervised.instance.RemoveMisclassified-Wweka.classifiers.bayes.NaiveBayes -D-C-1-F0-T0.1-I0'

@attribute meanX numeric
@attribute meanY numeric
@attribute meanZ numeric
@attribute maxX numeric
@attribute maxY numeric
@attribute maxZ numeric
@attribute minX numeric
@attribute minY numeric
@attribute minZ numeric
@attribute meanCrossingX numeric
@attribute meanCrossingY numeric
@attribute meanCrossingZ numeric
@attribute absMeanX numeric
@attribute absMeanY numeric
@attribute absMeanZ numeric
@attribute absDifferenceX numeric
@attribute absDifferenceY numeric
@attribute absDifferenceZ numeric
@attribute stdDeviationX numeric
@attribute stdDeviationY numeric
@attribute stdDeviationZ numeric
@attribute skewnessX numeric
@attribute skewnessY numeric
@attribute skewnessZ numeric
@attribute kurtosisX numeric
@attribute kurtosisY numeric
@attribute kurtosisZ numeric
@attribute rootMeanSquareX numeric
@attribute rootMeanSquareY numeric
@attribute rootMeanSquareZ numeric
@attribute percentile25X numeric
@attribute percentile25Y numeric
@attribute percentile25Z numeric
@attribute percentile50X numeric
@attribute percentile50Y numeric
@attribute percentile50Z numeric
@attribute percentile75X numeric
@attribute percentile75Y numeric
@attribute percentile75Z numeric
@attribute class {gesture-pacing,gesture-rocking,gesture-hairpulling,gesture-scratching,gesture-hitting,gesture-punching,gesture-still}

@data
-3.188769,-0.765778,-1.254691,3.710264,7.780108,3.435478,-9.036016,-8.254459,-6.550386,9,9,9,3.912566,4.092656,2.573921,3.674309,5.014513,0,10.800791,21.587513,7.487532,0.410726,0.320348,0.151103,0.046904,-0.888913,-0.819344,4.579196,4.70892,3.010279,-6.022165,-3.880253,-3.525612,-3.61704,-1.914015,-1.738789,-1.241244,3.689315,0.010026,gesture-pacing
-2.716016,-0.389635,-0.255099,7.584981,8.37013,6.285528,-10.915764,-11.584195,-4.16606,7,12,9,4.178148,5.258946,2.24082,4.060029,7.208898,0,17.423023,34.87113,7.103163,0.532793,-0.113363,0.674333,0.970269,-1.272775,0.013483,4.979936,5.918018,2.677357,-5.814319,-5.962161,-2.584241,-3.056049,-1.657551,-0.931045,-1.465551,5.842301,1.700631,gesture-pacing
-2.890177,-0.017552,-2.256309,4.139276,9.523236,2.066495,-10.456377,-6.379949,-11.662605,13,9,9,3.629004,4.573688,2.720275,4.025275,5.366214,0,11.119267,26.501287,8.53984,-0.024875,0.456849,-1.497059,0.471731,-1.252985,4.275336,4.412753,5.14797,3.691987,-4.582053,-5.265149,-3.555539,-3.835661,-2.897519,-2.172588,-0.809689,3.721038,-0.727576,gesture-pacing
-2.244418,-0.561472,-0.577067,7.477541,8.852112,5.000351,-11.316344,-6.093243,-6.478261,11,6,9,3.403399,3.620225,1.743094,4.292422,3.81026,0,16.322985,17.280941,5.631477,-0.167708,0.854646,-0.044169,1.303992,-0.187381,1.681066,4.621731,4.194782,2.442229,-5.054309,-2.897433,-2.328212,-2.128296,-2.009034,-0.41704,-0.054318,1.170726,0.488866,gesture-pacing
-3.513763,-0.089537,-1.009406,2.287211,8.441656,6.997653,-10.193164,-7.370101,-7.455544,11,7,10,3.95078,3.948347,2.621182,4.25348,4.123444,0,12.109015,21.391567,11.301882,-0.235411,0.060826,0.086026,-0.799112,-1.022433,0.645078,4.945255,4.625968,3.510097,-6.409128,-3.900753,-2.917335,-4.118626,-1.14729,-0.787393,-1.277307,4.471022,0.841861,gesture-pacing
-3.21009,0.128929,-1.148841,0.963217,14.376882,1.25516,-14.404565,-9.575311,-5.88794,10,9,10,3.357864,4.519492,1.633023,3.783571,5.524501,0,11.015058,30.998133,3.185316,-1.903787,0.531865,-0.740692,5.41139,0.628497,0.639763,4.61733,5.569089,2.122534,-4.796334,-4.453365,-2.633173,-2.59322,-0.726491,-1.125984,-1.550545,3.265093,0.205153,gesture-pacing
-2.456822,0.518407,-1.588503,5.072116,8.69619,1.805623,-11.162906,-7.108983,-9.646238,8,8,8,3.449204,3.713244,2.395239,4.086552,3.95065,0,12.528256,18.688892,9.876592,-0.209536,0.138804,-1.452217,0.819361,-0.767015,1.862648,4.308623,4.354037,3.521354,-4.615123,-3.532794,-3.091363,-3.458724,0.190682,-1.017835,0.026785,3.231723,0.390853,gesture-pacing
-1.934306,0.479253,-1.23727,6.186019,8.124274,1.90773,-5.954529,-6.683713,-7.347356,14,8,10,2.950808,3.798901,1.88155,3.590733,4.408458,0,7.819434,18.799328,4.479614,1.238425,0.039875,-0.978151,2.237111,-1.152213,2.056481,3.400143,4.362226,2.451622,-3.736002,-3.788226,-2.179472,-2.689437,0.464326,-1.23466,-0.988356,3.658639,-0.174777,gesture-pacing
-3.487363,-0.002485,-1.354176,3.350536,9.820416,5.194229,-12.773067,-8.498518,-14.498089,13,9,9,4.053637,5.020503,2.633576,4.906684,6.209426,0,15.740982,32.37931,13.634359,-0.656056,0.2296,-2.03487,0.207058,-1.306066,7.718019,5.282299,5.690282,3.932957,-5.638495,-5.498733,-2.712331,-3.281403,-1.329829,-1.330278,-0.982371,4.943877,0.947954,gesture-pacing
-3.853394,0.254749,-2.062731,2.476502,7.951892,3.220052,-10.310181,-7.482329,-6.753594,10,9,9,4.101044,4.515592,2.583874,3.388572,5.147295,0,9.118355,25.515045,5.896583,-0.307022,0.012839,0.0884,0.166409,-1.451944,-0.072285,4.89561,5.057663,3.186132,-6.169409,-4.070592,-3.726725,-3.500173,-0.381875,-1.504457,-2.320146,4.571728,-0.672471,gesture-pacing
-4.277772,-0.884082,-1.304998,3.221249,10.617387,3.911651,-11.790396,-10.550199,-5.029769,14,9,10,4.700453,4.996692,2.527041,5.769794,6.268261,0,16.426876,33.752552,6.254758,-0.165606,-0.028776,0.718424,-0.901609,-0.874,-0.375734,5.892895,5.876576,2.820954,-8.577976,-6.557868,-3.004424,-3.869628,-0.961122,-2.14296,-1.526154,3.961805,0.50368,gesture-pacing
-4.65297,-0.888271,-1.842895,4.095942,8.615535,3.620834,-13.816639,-10.498425,-11.691635,14,9,6,5.18606,5.758992,3.257275,6.083897,6.842285,0,18.298103,39.97195,12.876396,-0.057594,-0.184776,-0.685796,-0.270673,-1.623674,1.509449,6.320462,6.384432,4.033938,-8.744224,-7.56852,-3.113061,-4.528932,1.344364,-2.326566,-1.559523,4.051588,-0.985214,gesture-pacing
-3.028263,0.205938,-2.2864,4.218733,11.572673,2.639907,-9.965416,-11.91654,-6.373515,11,10,8,3.757339,5.480739,2.951135,4.191732,6.262664,0,13.617279,39.63576,7.388546,-0.243328,-0.332944,0.090586,-0.510458,-0.724288,-0.921825,4.773642,6.299061,3.551925,-6.260089,-5.089774,-3.807529,-2.195633,0.043676,-2.603395,-1.30065,5.073164,-0.141557,gesture-pacing
-3.3521,0.212707,-1.897158,4.799177,8.001422,3.743339,-11.218331,-9.256283,-5.953631,13,7,10,4.188138,4.578958,2.709451,5.711396,5.276686,0,18.02168,29.724804,6.956221,-0.211156,-0.069919,0.294987,-0.762935,-1.103589,-0.713307,5.40909,5.456193,3.248912,-8.063671,-4.6455,-4.536114,-2.826505,-0.612467,-2.747945,-0.469712,5.829881,0.069881,gesture-pacing
-2.425554,0.597086,-0.917897,2.143312,9.03452,2.873018,-9.454852,-6.450279,-4.128801,14,9,11,3.033447,4.477921,1.69387,4.432587,4.894517,0,11.571859,26.486841,3.335942,-0.807242,0.212668,0.323582,-0.409573,-1.37709,-0.234427,4.177938,5.181057,2.044132,-4.815039,-5.017798,-2.426074,-1.977012,-1.020523,-1.190966,0.149937,5.163096,0.089932,gesture-pacing
-3.625691,0.489686,-1.466002,3.661034,9.146898,3.703924,-10.799645,-8.313566,-5.915474,14,10,8,4.575452,5.643804,2.615782,6.656462,6.810166,0,20.144024,36.9858,7.916138,-0.118226,0.074452,0.107805,-1.394498,-1.821571,-1.07019,5.769719,6.101278,3.172586,-7.850737,-5.672462,-4.287716,-4.350713,-0.550966,-1.393725,0.369755,7.113622,0.498742,gesture-pacing
-4.093603,-0.642407,-2.284027,3.02109,8.203882,2.290802,-10.744878,-10.153959,-5.381866,8,7,5,4.44807,4.627122,3.000207,3.87645,4.809367,0,12.35457,28.629486,6.1286,-0.09868,-0.228956,0.609654,-0.403887,-1.20913,-0.948156,5.395569,5.389079,3.36829,-6.240636,-5.831527,-4.514866,-4.053982,1.086818,-3.442934,-1.741782,2.967613,-1.223587,gesture-pacing
-3.669694,0.967472,-2.365448,4.289212,8.717138,4.357997,-10.879402,-6.947375,-8.201038,14,10,9,4.322992,4.526736,3.055632,5.789923,5.71089,0,18.137905,25.557377,9.05977,-0.380524,0.088382,-0.026859,-0.637719,-1.484995,0.068708,5.621793,5.147171,3.8282,-7.323115,-4.001459,-5.428853,-2.978686,-0.353743,-2.041506,-0.777068,6.056432,-1.026065,gesture-pacing
-5.145896,-0.980869,-2.843077,3.92976,8.731205,2.839374,-15.866525,-12.315025,-11.025299,15,8,11,5.853546,5.449178,3.308226,8.136505,6.127835,0,30.239132,38.094707,8.003037,-0.325385,0.139882,-0.67965,-0.877645,-1.186818,2.737877,7.531227,6.249545,4.010751,-10.103231,-6.187665,-4.160075,-5.232678,-2.091036,-3.339911,-0.902015,5.096507,-1.220743,gesture-pacing
-3.40359,-1.184182,-2.48614,1.999158,8.182633,3.411139,-14.157812,-14.333338,-8.241441,16,9,10,3.831764,4.365802,3.033065,5.299266,5.535888,0,14.557683,30.995365,6.967664,-1.023198,-0.485116,0.051886,1.556253,0.108646,0.60921,5.112936,5.691893,3.626093,-5.556942,-5.549161,-4.328268,-3.608211,-0.350302,-2.970007,-0.826299,1.54441,-1.311873,gesture-pacing
-3.351732,0.089301,-0.736153,0.64808,7.65142,4.669591,-10.584466,-7.73806,-5.418228,11,11,12,3.41654,4.593503,2.597818,5.075154,6.176576,0,14.07663,26.902958,7.911759,-0.932466,-0.092163,0.258557,-0.773323,-1.554262,-0.980514,5.030978,5.187575,2.907521,-8.483255,-5.594352,-2.578106,-2.385972,-0.36219,-1.720533,-0.490022,4.8725,2.202815,gesture-pacing
-2.944044,1.532675,-2.296109,2.606388,10.02168,0.867898,-11.353454,-6.278495,-6.143522,7,9,9,3.359783,4.888798,2.54138,3.558442,5.785693,0,9.284056,29.810186,4.837228,-0.728001,0.169973,-0.182498,1.639291,-1.616271,-1.159892,4.236915,5.670915,3.179519,-4.7694,-3.302801,-4.172196,-2.827851,-0.94137,-2.220622,-1.76318,7.240066,-0.586729,gesture-pacing
-4.532609,-0.059583,-1.246684,2.311153,7.962367,4.601942,-14.085538,-10.951528,-17.282394,13,8,6,4.929757,4.222177,3.555097,5.757803,5.24304,0,17.752064,25.689617,22.910435,-0.508251,-0.446475,-1.728293,-0.304072,-0.569941,5.237301,6.188425,5.068842,4.946176,-8.213459,-4.669442,-3.788675,-4.10441,0.942118,-1.616236,-2.092383,3.202843,1.831265,gesture-pacing
-1.964411,0.071077,-1.344218,1.311274,11.928661,2.943325,-6.807015,-11.541399,-5.206641,7,11,7,2.338595,3.871109,2.095305,2.321313,5.88068,0,5.723566,25.76385,4.485289,-0.612496,-0.085223,0.240098,-0.741442,0.944206,-0.609384,3.095558,5.076308,2.508428,-4.014627,-3.353379,-3.079392,-1.212962,0.24075,-1.51161,-0.320374,2.415301,0.150685,gesture-pacing
-4.39828,-0.148327,-0.701062,2.719364,9.857227,2.047042,-13.423691,-8.437615,-4.745158,13,7,10,4.767182,4.139928,1.505913,5.993479,5.756439,0,17.922651,25.321194,3.100662,-0.457387,0.204486,-0.455726,-0.517541,-0.820292,-0.117243,6.104713,5.034203,1.895297,-8.141184,-6.0907,-1.865382,-3.991134,-0.108038,-0.878522,-0.835277,2.622399,0.826,gesture-pacing
-3.290451,-0.736024,-0.643976,2.561796,8.798542,4.671184,-14.677504,-9.329307,-5.988497,14,11,10,3.946758,4.495605,1.698826,6.014584,5.737791,0,17.764273,27.042795,4.9976,-0.906606,0.127,-0.132655,0.805119,-1.010009,1.252094,5.347087,5.252098,2.326436,-6.666355,-5.475988,-2.776825,-2.08101,-2.108693,-0.525827,-0.708983,3.256563,0.501585,gesture-pacing
-3.733735,-0.505206,-1.221518,1.392378,6.992116,2.844461,-13.414712,-14.826992,-4.19539,12,8,12,4.058329,5.210518,1.909369,4.598266,6.03594,0,14.068525,36.859318,3.637763,-0.970741,-0.48343,0.294913,0.841801,-0.378785,-0.764955,5.292381,6.092171,2.264922,-5.78065,-5.465065,-2.722806,-3.641431,-1.10657,-1.656039,-1.29676,5.46716,0.381277,gesture-pacing
-3.929626,0.252282,-2.654249,3.613898,8.95611,2.236783,-9.915437,-9.737368,-10.755353,14,9,11,4.877654,5.225009,3.155131,4.551153,6.924406,0,15.51286,33.990974,8.343007,0.494188,-0.182114,-0.749606,-0.777294,-1.30626,1.801367,5.563706,5.835634,3.92276,-7.210438,-4.925322,-4.819827,-4.97141,1.326238,-2.03986,-1.670554,5.088876,-1.172111,gesture-pacing
-4.040317,-1.353534,-1.214358,4.095731,7.116765,5.146486,-11.484836,-11.048792,-6.651092,11,9,7,4.957506,4.568767,3.132255,5.267623,5.841946,0,15.941475,27.396244,10.327366,0.287503,0.021916,0.538836,0.252162,-0.957628,-0.592979,5.680286,5.40632,3.435409,-6.255899,-5.955577,-3.130568,-4.144662,-0.868048,-2.15568,-2.129643,2.083404,1.492485,gesture-pacing
-3.869036,0.318548,-2.011401,1.645833,10.059688,1.483807,-12.599037,-8.074594,-6.863728,12,9,10,4.211973,5.481361,2.213876,4.392756,6.010759,0,13.495296,34.29976,4.002875,-0.799259,0.154046,-0.596734,0.364324,-1.684511,0.185878,5.335236,5.865256,2.837007,-6.292112,-5.551256,-3.314772,-3.116203,-2.019741,-1.834108,-1.906383,6.010344,-0.642843,gesture-pacing
-3.579488,0.039347,-2.195311,1.119593,9.035567,0.92087,-8.743026,-8.646809,-6.848913,14,9,12,3.933352,4.781468,2.287398,4.490207,5.827412,0,10.3709,28.686163,2.897132,0.12898,0.175856,-0.684079,-1.468161,-1.246849,1.461086,4.814939,5.35609,2.777863,-6.394015,-5.518934,-3.41054,-4.745008,-1.617882,-2.360234,-1.023671,3.056947,-1.401655,gesture-pacing
-4.323235,-0.456238,-1.001935,2.416947,9.094376,5.771522,-13.046753,-10.20723,-5.809952,11,9,6,4.67204,4.888983,2.863486,5.585605,5.121639,0,19.14477,29.79305,9.79914,-0.503629,-0.083207,0.928991,-0.698503,-1.265661,0.061492,6.151026,5.477335,3.286793,-8.536377,-6.401946,-2.992303,-3.874267,0.545728,-2.21733,-0.606481,3.997868,0.310348,gesture-pacing
-3.477347,-1.348407,-0.846926,1.528655,5.73546,2.670433,-10.669909,-10.651653,-6.033987,9,10,10,3.630213,4.251826,1.884903,3.19744,6.465677,0,8.491915,25.8848,4.70422,-0.986584,-0.278328,-0.380191,1.079187,-1.003265,-0.097202,4.536943,5.263364,2.328412,-4.322282,-6.474371,-2.904616,-2.96492,-0.819565,-0.867,-2.044648,1.719337,0.69387,gesture-pacing
-4.004777,-1.749504,-1.761799,2.409165,9.382876,2.102109,-10.678887,-21.870434,-5.808034,11,9,9,4.479756,5.762351,2.2981,4.334529,7.826714,0,11.825226,50.05957,4.958505,-0.08558,-0.780938,-0.010285,-0.075826,1.835151,-0.963033,5.278585,7.28837,2.839444,-5.719748,-5.844396,-4.175637,-4.06281,-3.06368,-2.126268,-2.794482,2.893692,-0.196325,gesture-pacing
-4.371518,-0.288498,-2.251719,5.669619,10.436175,4.043956,-18.082058,-9.540894,-15.163227,13,11,11,5.430912,4.983009,3.425202,7.416396,6.268558,0,31.888031,32.72166,16.469368,-0.641321,0.1888,-1.375651,0.37574,-0.94962,4.049409,7.141303,5.727555,4.641078,-9.162011,-5.540482,-3.923199,-3.686023,-1.737293,-2.540398,-1.609801,4.003105,0.320524,gesture-pacing
-3.355716,-0.459053,-0.335142,5.028273,14.974684,5.723788,-11.076325,-22.288073,-6.488586,15,11,11,4.60564,5.961588,2.260829,6.433833,9.185731,0,23.08396,60.75457,8.093764,-0.133097,-0.760335,-0.143998,-1.041072,1.975015,0.139331,5.860443,7.808028,2.864626,-8.661324,-5.203049,-2.623596,-3.189376,-0.737163,-0.349853,0.348656,4.690092,1.35422,gesture-pacing
-3.690761,-0.408224,-1.86513,1.036502,8.157793,2.265962,-9.423728,-10.07525,-6.955605,13,8,10,3.891661,4.3945,2.238955,3.732482,6.115352,0,10.190546,27.207342,5.275029,-0.224562,-0.063823,-0.448244,-1.205778,-1.056142,-0.231468,4.879781,5.232016,2.958672,-7.098958,-6.07798,-3.523966,-3.732411,-0.522086,-1.33791,-1.252317,3.978116,-0.127042,gesture-pacing
-3.801589,-0.227947,-1.969076,1.429488,9.980679,1.782184,-10.556933,-12.216265,-7.177667,14,11,5,3.944538,5.648995,2.362189,4.860671,7.363568,0,11.869593,39.63021,6.351178,-0.395511,-0.301606,-0.587548,-1.19596,-1.203435,-0.591352,5.130465,6.299378,3.198193,-7.080103,-6.469283,-3.912724,-3.170227,1.75023,-1.756746,-0.988057,4.946121,-0.093075,gesture-pacing
-3.591176,0.36162,-2.003208,1.244229,9.671378,3.499275,-10.888082,-9.930699,-7.478139,12,10,9,3.734004,4.587958,2.42963,3.742997,5.762399,0,10.150666,30.505615,5.860982,-0.53435,-0.145228,-0.34806,-0.259593,-0.743508,1.105916,4.800751,5.535014,3.142264,-5.699547,-3.956119,-3.37373,-3.47264,0.40896,-1.315464,-0.911143,4.152743,-0.733374,gesture-pacing
-4.891859,-0.727284,-1.037116,1.104026,9.05532,5.493568,-13.681815,-11.556811,-8.987235,11,8,9,5.209342,4.835553,2.493748,5.727269,6.019582,0,18.970903,32.024853,9.987354,-0.572852,-0.055465,-0.409591,-0.431321,-0.965949,1.035415,6.5499,5.705593,3.326103,-8.586056,-6.440852,-3.10932,-4.620061,-1.286883,-1.080982,-1.763479,4.264822,0.332495,gesture-pacing
-2.12339,-0.319379,-1.564274,6.139481,5.055058,2.505083,-8.144476,-10.130167,-4.121918,8,10,7,3.296335,3.383179,2.015565,3.557623,4.278797,0,11.866796,16.066586,3.212645,0.313478,-0.708901,0.582093,0.415263,-0.11331,-0.204888,4.046675,4.021019,2.378991,-5.443966,-3.855862,-3.063531,-2.285265,0.582839,-1.901744,-0.653617,2.683152,-0.365714,gesture-pacing
-3.655467,0.284858,-2.27542,1.552789,9.345616,5.175055,-10.301353,-8.421156,-6.396858,12,9,9,3.886059,4.785958,2.871156,3.666856,5.678165,0,9.142572,31.30574,6.749012,-0.261908,0.227024,0.916381,-0.359571,-1.302979,1.863051,4.743944,5.6024,3.453484,-6.574478,-4.488829,-4.617368,-3.660585,0.05776,-2.117821,-1.885584,6.809858,-1.038036,gesture-pacing
-2.722476,0.373796,-2.829065,4.41126,8.40275,0,-7.633164,-9.073277,-6.550386,11,9,11,4.051619,3.866682,2.829065,3.47679,5.028328,0,11.776251,21.98193,2.305638,0.85431,-0.046034,-0.476649,-0.033136,-0.812498,0.194997,4.380426,4.703366,3.210801,-4.998495,-4.044704,-3.974674,-3.747374,0.051326,-2.79134,-2.160468,4.31899,-2.162563,gesture-pacing
-2.726029,-1.440606,-0.267787,7.584981,7.780108,6.285528,-9.036016,-11.584195,-4.342783,10,9,8,3.723738,4.436605,2.544368,4.169362,5.964764,0,12.683625,26.79918,8.338191,0.897886,0.116528,0.573244,2.458763,-0.5392,-0.647213,4.48496,5.373502,2.899983,-4.595521,-5.666776,-3.027917,-3.149722,-1.914015,-1.032948,-1.241244,0.40267,2.236633,gesture-pacing
-3.196372,-0.092533,-1.182046,4.491155,8.37013,3.121141,-10.915764,-8.533383,-11.662605,13,13,11,4.085527,4.617201,2.449551,4.458811,6.651372,0,13.294004,26.772457,10.796896,0.220558,0.138067,-1.564129,0.647301,-1.385071,3.852905,4.848793,5.175038,3.492009,-5.814319,-5.470003,-3.018939,-3.144335,-1.657551,-0.727576,-1.531092,3.917064,0.530615,gesture-pacing
-2.129924,-0.55031,-1.513319,7.477541,9.523236,2.066495,-10.456377,-6.379949,-5.170727,11,9,7,3.347935,4.500084,1.840367,4.109046,4.991748,0,14.851619,25.46921,3.13393,0.177556,0.81182,-0.177626,1.049706,-0.788729,-0.221829,4.403203,5.076618,2.328962,-4.14556,-4.88477,-2.636615,-2.128296,-2.897433,-1.726968,-0.174328,2.876783,-0.35928,gesture-pacing
-2.964557,0.425418,-0.996172,2.287211,8.852112,5.000351,-11.316344,-6.093243,-7.455544,12,7,13,3.603158,3.924603,2.312181,4.948575,4.354948,0,13.02841,21.001278,8.412252,-0.639654,0.432333,-0.255141,-0.002603,-1.040503,0.607679,4.670868,4.602419,3.066694,-5.738303,-2.498349,-2.917335,-2.62195,-1.851017,-0.650624,-0.343867,4.381389,0.245406,gesture-pacing
-4.39358,-0.140393,-0.840562,0.493217,6.045958,6.997653,-14.160207,-7.370101,-6.641964,5,7,9,4.507186,3.53782,3.117956,4.144052,4.111473,0,15.035704,17.98046,13.757031,-0.808904,-0.174552,0.342188,0.256319,-0.923277,-0.488041,5.859969,4.242661,3.803101,-7.300969,-3.81935,-4.16636,-4.118626,0.149488,-1.222539,-1.498827,1.892467,0.931494,gesture-pacing
-0.99659,0.539199,-0.746768,7.173178,11.648989,2.31695,-5.754015,-6.873603,-3.780295,9,11,10,2.749154,3.970958,1.549271,3.844833,5.157975,0,10.949841,23.581701,2.872844,0.66781,0.267824,0.003182,0.235078,-0.284124,-0.931759,3.455869,4.885943,1.852163,-4.09588,-4.446332,-2.401684,-1.490989,-0.058059,-1.095497,0.372448,3.584719,0.401627,gesture-pacing
-3.79016,-0.071263,-0.988534,0.963217,14.376882,1.520168,-14.404565,-9.575311,-5.88794,9,9,8,3.937934,4.771294,1.623656,3.411662,5.933333,0,11.202582,32.227547,3.616124,-1.438054,0.463992,-0.841114,3.763275,0.453818,0.47249,5.05647,5.677379,2.143204,-6.346131,-4.600758,-2.633173,-3.514838,0.42291,-0.766593,-2.01906,3.265093,0.390853,gesture-pacing
-1.630599,0.158013,-1.74714,5.072116,8.69619,1.805623,-11.162906,-6.683713,-9.646238,15,7,8,2.860215,3.54217,2.403939,4.363007,3.478453,0,11.28448,18.249592,9.240891,-0.689086,0.45636,-1.479752,2.15436,-0.602762,2.152035,3.734077,4.274875,3.506193,-3.801992,-3.532794,-3.091363,-1.857751,-0.930147,-1.340903,0.568773,1.828572,0.197522,gesture-pacing
-2.109612,1.024001,-1.234077,6.186019,8.124274,1.941977,-6.985682,-6.827814,-7.347356,11,8,10,2.88888,3.964557,2.031389,3.07729,4.342394,0,7.684321,19.749853,4.90258,1.028326,-0.175974,-0.714337,2.978295,-1.164974,1.370456,3.483502,4.56053,2.534862,-3.31597,-3.667618,-2.712331,-2.689437,1.051503,-1.279102,-0.988356,4.695927,-0.174777,gesture-pacing
-3.673618,-0.320451,-2.006116,3.350536,9.820416,5.194229,-12.773067,-8.498518,-14.498089,14,10,7,4.239892,5.006004,3.091319,5.401439,6.228833,0,16.1189,31.776798,15.616574,-0.553574,0.290463,-1.39978,0.006035,-1.204873,4.063766,5.441908,5.646192,4.431825,-5.638495,-5.498733,-3.680187,-3.500173,-2.290503,-1.330278,-0.982371,3.941006,-0.268151,gesture-pacing
-3.90843,0.70673,-1.674347,3.221249,7.951892,3.220052,-10.310181,-6.9369,-5.029769,11,9,9,4.524115,4.560544,2.195489,4.888285,4.980733,0,13.786511,24.456942,4.01074,0.000108,-0.045846,0.52087,-0.444458,-1.56003,0.338889,5.390949,4.995639,2.610398,-7.115717,-3.883994,-3.587113,-3.536236,-0.381875,-1.440412,-2.320146,5.347899,-0.86281,gesture-pacing
-4.79453,-0.949982,-0.656833,0.546477,10.617387,3.911651,-13.816639,-10.550199,-6.672341,15,10,9,4.849177,5.165215,2.657924,5.469868,6.43335,0,16.04603,37.12209,8.687328,-0.737941,0.054741,-0.067455,-0.416832,-0.943076,-0.926707,6.247683,6.166405,3.019728,-8.577976,-6.651841,-2.989909,-3.869628,-0.961122,-1.310077,-1.559523,3.961805,1.846678,gesture-pacing
-4.017243,-0.563962,-2.081726,4.095942,11.572673,3.591003,-9.531916,-10.498425,-11.691635,10,9,7,4.550333,5.997887,2.89161,4.708016,6.75952,0,12.862025,42.821373,9.730995,0.321348,-0.046882,-1.019844,-0.372013,-1.372295,3.685032,5.38519,6.568061,3.750278,-7.678654,-7.456741,-3.113061,-4.402338,1.634791,-2.338537,-1.606809,4.051588,-1.016339,gesture-pacing
-3.493779,-0.374895,-2.596868,4.218733,7.927052,2.639907,-10.033201,-11.91654,-6.373515,10,7,9,4.222854,5.423232,3.239561,4.827227,6.043917,0,16.529469,39.043526,7.520146,-0.159114,-0.414298,0.32787,-0.970291,-1.118425,-0.91914,5.360592,6.259718,3.776754,-8.063671,-5.648071,-5.094113,-2.814534,-0.609474,-3.085228,-0.861314,5.419425,-0.381365,gesture-pacing
-2.659305,0.37668,-1.608794,4.799177,8.001422,3.743339,-11.218331,-8.952219,-5.953631,12,7,10,3.81475,4.213154,2.297472,6.080682,4.812375,0,18.410866,25.075636,5.653131,-0.446107,-0.01112,0.101958,-0.70471,-1.075101,0.036248,5.048047,5.021706,2.870775,-7.505224,-4.6455,-2.998139,-2.039261,-1.020523,-1.566556,0.889147,5.163096,-0.003891,gesture-pacing
-2.708431,0.58189,-1.225189,1.075446,9.03452,2.873018,-9.808745,-8.313566,-5.403563,12,9,11,3.076585,4.780616,1.999412,3.993289,4.978444,0,10.817492,30.27489,4.833384,-0.863497,0.134974,-0.081522,-0.33368,-1.399977,-0.481534,4.260644,5.532946,2.516838,-4.815039,-5.017798,-2.840421,-1.977012,-0.550966,-1.190966,-0.283264,7.113622,0.089932,gesture-pacing
-3.701976,0.882111,-1.941528,3.661034,9.146898,3.703924,-10.799645,-6.56939,-5.915474,13,12,9,4.572071,5.384198,3.064164,6.519244,7.06,0,19.470615,33.352337,8.347883,-0.065024,-0.02706,0.49702,-1.384758,-1.760489,-0.98601,5.759795,5.842129,3.481008,-7.850737,-5.672462,-4.604499,-4.962731,1.20159,-2.726846,-0.534954,6.353912,0.498742,gesture-pacing
-4.230521,-0.496847,-1.936928,3.02109,7.364116,2.290802,-10.744878,-10.153959,-6.179135,10,8,9,4.584988,4.91964,2.73511,4.493047,5.713904,0,12.243227,31.815765,6.263273,-0.172885,-0.193032,0.251592,-0.079463,-1.415336,-1.123732,5.49004,5.662386,3.164643,-6.240636,-6.732944,-4.158429,-3.864391,-0.261267,-2.226458,-2.709787,4.677223,0.234033,gesture-pacing
-4.117581,0.403705,-1.900869,4.289212,8.731205,4.357997,-14.640543,-6.175544,-8.201038,13,9,9,4.886789,4.658829,2.9742,6.341647,4.956677,0,24.602716,26.884771,9.925475,-0.435209,0.44964,-0.109059,-0.704783,-1.437226,-0.136164,6.446486,5.200745,3.679508,-9.278131,-4.446182,-4.599411,-3.120094,-2.377742,-1.641824,-0.777068,5.184045,-0.931793,gesture-pacing
-5.048422,-1.760069,-2.898466,3.92976,7.559542,3.411139,-15.866525,-12.315025,-11.025299,12,9,11,5.640162,4.674258,3.407713,7.073397,5.651464,0,27.087627,29.966679,8.13173,-0.467444,0.145433,-0.48519,-0.490842,-0.725866,2.91462,7.250807,5.750176,4.066059,-10.103231,-6.624756,-4.160075,-4.043358,-1.778293,-3.216909,-1.7753,0.464625,-1.457919,gesture-pacing
